COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
9649-11											q u t ¹					
9870-11											h a ¹					
8680-11											q a m ¹					
7699-11											t i t ¹					
9001-11											l a ¹					
9494-11											t i ¹					
7666-11											ts ə n ¹					
9598-11											t a k ¹					
8023-11											q u m ¹					
9053-11											l u t ¹					
10091-11											s j aː k ¹					
10002-11											ʔ j aːu ¹					
7765-11											t u ¹					
8800-11											f e ¹					
9934-11											ˀȵ a ¹					
9985-11											ʔ aːu ¹					
7850-11											t aː p ¹					
7816-11											ʔ a m ¹					
8663-11											ʔ u m ¹					
8697-11											t i t ¹					
9615-11											j a n ¹					
8362-11											t i t ¹					
8091-11											t i ¹					
8748-11											h a ¹					
22-11											t u ¹					
11084-11											s aːu ¹					
7365-11											n aːi ¹					
4201-11											s i ¹					
5841-11											f a ¹					
4640-11											t a ¹					
662-11											l ə n ¹					
384-11											ʁ aːu ¹					
5151-11											m e ¹					
1399-11											t o ¹					
5259-11											l j e t ¹					
10353-11											l a ¹					
10370-11											t i ¹					
7401-11											h aː m ¹					
2958-11											h i ¹					
2770-11											ɕ o ¹					
6434-11											l j o k ¹					
6192-11											ts ə t ¹					
2231-11											p aː t ¹					
5116-11											q u ¹					
7297-11											s u p ¹					
3731-11											p e k ¹					
748-11											ˀn a m ¹					
2180-11											h a m ¹					
4107-11											ˀȵ a m ¹					
2688-11											k o n ¹					
616-11											k i ŋ ¹					
1898-11											ˀd a k ¹					
203-11											ŋ̊ ai ¹					
897-11											ˀb j a ¹					
10189-11											qʰ e n ¹					
1592-11											s o k ¹					
6088-11											t j a ŋ ¹					
2975-11											ⁿd aː ŋ ¹					
6714-11											qʰ u m ¹					
731-11											q a m ¹					
2722-11											j u ¹					
5637-11											h aː t ¹					
765-11											j i k ¹					
1695-11											k i m ¹					
2112-11											j u ¹					
6634-11											s a ¹					
7331-11											ˀn a ¹					
7348-11											ˀb aː ŋ ¹					
6527-11											t i ¹					
3568-11											q a n ¹					
4378-11											ˀɣ aːi ¹					
6292-11											ⁿd j ə n ¹					
3585-11											f aː ŋ ¹					
4428-11											ⁿd a m ¹					
7046-11											ɕ a ŋ ¹					
1915-11											ʔ j a m ¹					
4518-11											k u ŋ ¹					
2516-11											s j u ¹					
4480-11											f aː n ¹					
2499-11											ˀb j aː k ¹					
5584-11											h o ¹					
2429-11											h aːi ¹					
5224-11											q u ¹					
3464-11											q a k ¹					
10142-11											t o ŋ ¹					
7159-11											pʰ a n ¹					
6599-11											n̥ i ¹					
10207-11											v u ¹					
6837-11											s ə n ¹					
2654-11											t i ¹					
367-11											l u k ¹					
5858-11											ˀn a ¹					
451-11											f a n ¹					
5944-11											h aː ŋ ¹					
512-11											l j aː k ¹					
7138-11											ʔ i ¹					
4845-11											j a ¹					
4915-11											q aː t ¹					
5300-11											ˀb j aː n ¹					
5418-11											t i ¹					
1748-11											t i t ¹					
3532-11											t u ¹					
310-11											t e ¹					
5368-11											f aː n ¹					
4321-11											t a p ¹					
5065-11											f e ¹					
5961-11											l aː k ¹					
1450-11											t a ¹					
10430-11											t e ¹					
6210-11											t au ¹					
5468-11											ȶ ə n ¹					
6685-11											h aːu ¹					
89-11											ˀȵ a ¹					
153-11											s i ¹					
120-11											j u ¹					
50-11											ʔ j aːi ¹					
4947-11											ȶ aː n ¹					
9165-11											q aː k ¹					
7919-11											t a ŋ ¹					
9765-11											s o t ¹					
7520-11											ˀɣ aːu ¹					
8883-11											p o ¹					
8565-11											qʰ u ŋ ¹					
8646-11											q a m ¹					
9686-11											t j ə t ¹					
10108-11											ˀb j e t ¹					
10073-11											t a m ¹					
1536-11											l j u ¹					
9131-11											h aː k ¹					
8799-11											n̥ o ¹					
9721-11											t i ¹					
8124-11											ˀb j aː m ¹					
8448-11											l a m ¹					
8714-11											t i t ¹					
5317-11											ʔ u k ¹					
1138-11											ȶ ə n ¹					
1502-11											ˀȵ i t ¹					
3109-11											ˀd j a m ¹					
3334-11											f a ¹					
3840-11											f aː n ¹					
3748-11											ʔ j aː k ¹					
3015-11											t i k ¹					
7262-11											ts a n ¹					
10635-11											q a k ¹					
697-11											l aːu ¹					
5031-11											m̥ ai ¹					
1553-11											q o m ¹					
224-11											t i ¹					
186-11											t j a ŋ ¹					
5185-11											ˀn a m ¹					
1484-11											f a ¹					
1933-11											p i ¹					
2939-11											ˀd o ŋ ¹					
1000-11											q u p ¹					
2551-11											k a ŋ ¹					
1646-11											ˀd i ¹					
565-11											t o ¹					
5552-11											f a k ¹					
3159-11											f a ¹					
5876-11											p aːi ¹					
1299-11											s i m ¹					
4862-11											p aː k ¹					
1180-11											t e ¹					
6774-11											l aːi ¹					
3875-11											h aːi ¹					
6036-11											ˀd a ¹					
6398-11											l j e m ¹					
7063-11											ˀb i n ¹					
492-11											t a m ¹					
1627-11											qʰ u ŋ ¹					
5927-11											qʰ u m ¹					
3951-11											m ai ¹					
3049-11											m aː ŋ ¹					
6684-11											l aː k ¹					
1850-11											l aː k ¹					
3262-11											l aː k ¹					
8260-11											ȶ e ¹					
7551-11											q au ¹					
9564-11											h aːi ¹					
9443-11											ʁ aːu ¹					
9545-11											h i p ¹					
7650-11											q e t ¹					
7833-11											l j a k ¹					
9148-11											l j au ¹					
9036-11											ȶ a ¹					
8904-11											m a ŋ ¹					
7683-11											q a m ¹					
8227-11											s a ¹					
8616-11											ˀn a ŋ ¹					
11163-11											m a n ¹					
11130-11											m a n ¹					
7315-11											ts a ¹					
10652-11											n i ¹					
10653-11											m aː ŋ ¹					
5241-11											t i ¹					
3398-11											t o ¹					
2357-11											ʔ i ŋ ¹					
3696-11											j u ¹					
1610-11											f aː ŋ ¹					
10716-11											p aː k ¹					
5722-11											h aː n ¹					
3317-11											qʰ u ¹					
4142-11											ts ə t ¹					
5705-11											ˀd j ə p ¹					
5980-11											q u ¹					
6242-11											ˀd j aːi ¹					
1344-11											h aː ŋ ¹					
3194-11											ȶ aːi ¹					
4411-11											q u p ¹					
7419-11											ˀȵ a ¹					
6139-11											v a n ¹					
6158-11											ȶ a ¹					
10295-11											ˀȵ aː ŋ ¹					
6882-12												ˀd i t ¹				
6485-12												ˀd i n ¹				
4690-12												m ə n ¹				
5671-12												v i n ¹				
4272-12												h aː n ¹				
10935-12												f e ¹				
4760-12												l j aː n ¹				
1881-12												s a n ¹				
4777-12												s i t ¹				
10969-12												s a n ¹				
10970-12												ʔ u ¹				
10206-12												s a n ¹				
6565-12												q a n ¹				
1281-12												ʔ j aː n ¹				
10569-12												q a m ¹				
6899-12												j u ŋ ¹				
7081-12												f u ¹				
4090-12												ˀd a m ¹				
2197-12												h ə m ¹				
3352-12												t i ¹				
3892-12												h ə t ¹				
1071-12												q aː m ¹				
10313-12												ɕ ai ¹				
2671-12												l j i t ¹				
5502-12												v aː k ¹				
7382-12												ʔ u ¹				
932-12												t i ŋ ¹				
533-12												ɕ ai ¹				
4159-12												f a ¹				
2804-12												f u ¹				
5451-12												ʔ ai ¹				
5773-12												ʔ u ¹				
6933-12												ʔ u ¹				
4657-12												ʔ u ¹				
4658-12												l j aː ŋ ¹				
6966-12												p i ¹				
5351-12												q a ¹				
4073-12												ˀd aːi ¹				
2163-12												ˀb j aː ŋ ¹				
1121-12												f a ¹				
5790-12												h aː ŋ ¹				
10413-12												s a ¹				
6731-12												s a ¹				
1645-12												s a ¹				
4914-12												s a ¹				
6175-12												s a ¹				
3092-12												s i ŋ ¹				
1247-12												l j aː n ¹				
5620-12												ʔ u ¹				
4897-12												ɕ a ¹				
4811-12												h aː ŋ ¹				
1213-12												f aːi ¹				
11019-12												h aː ŋ ¹				
11020-12												f aːi ¹				
2129-12												ʔ e ¹				
3211-12												ŋ w aː n ¹				
714-12												n o ¹				
1729-12												q a ¹				
3679-12												m a ¹				
1054-12												m u ¹				
7448-12												m ə m ¹				
582-12												p i ¹				
4743-12												m ə n ¹				
5419-12												l j aː n ¹				
5601-12												m i n ¹				
2705-12												m ə m ¹				
6381-12												ˀb u ŋ ¹				
1017-12												s a ¹				
645-12												ʔ u ¹				
273-12												m i t ¹				
4338-12												ˀd j a k ¹				
2533-12												k i ¹				
1089-12												ʔ u ¹				
843-12												f a ¹				
2787-12												m̥ a ¹				
4462-12												ʔ u n ¹				
10918-12												h a n ¹				
6582-12												h ai ¹				
2070-12												f a ¹				
3075-12												h aː k ¹				
10848-12												f a ¹				
2480-12												ts ə n ¹				
2214-12												ɕ ai ¹				
7225-12												h ə t ¹				
3515-12												p j a m ¹				
2588-12												ts ə n ¹				
2908-12												p j aː k ¹				
2393-12												n̥ a ¹				
1156-12												ŋ au ¹				
2374-12												ˀd a ¹				
2146-12												ɕ a ¹				
5133-12												ˀd a ŋ ¹				
4981-12												m u ¹				
10239-12												m a ¹				
599-12												f u ¹				
5048-12												q o ¹				
6331-12												h a ¹				
290-12												t i n ¹				
311-12												h aː n ¹				
3430-12												m a ¹				
5369-12												m a ¹				
2749-12												f e ¹				
2621-12												ˀd j a p ¹				
1181-12												t a ¹				
949-12												ȶ u ¹				
2839-12												t i n ¹				
861-12												ˀd j aː k ¹				
6773-12												ˀd j aː k ¹				
5739-12												h aː k ¹				
5740-12												h ə t ¹				
3550-12												ȶ u ¹				
4445-12												k u ¹				
680-12												l o ŋ ¹				
817-12												ˀd i n ¹				
782-12												l j aː t ¹				
10396-12												j u ¹				
4606-12												h aː n ¹				
5207-12												m a n ¹				
7280-12												n̥ a ¹				
6983-12												ʔ j u ¹				
5168-12												ˀb u ŋ ¹				
1264-12												ʔ u ¹				
915-12												t au ¹				
1767-12												ʔ u ŋ ¹				
10901-12												f e ŋ ¹				
10867-12												ˀd o ŋ ¹				
417-12												h aː n ¹				
2285-12												h e ¹				
11002-12												t i t ¹				
6348-12												ɕ ai ¹				
6349-12												h aː n ¹				
10602-12												ˀd i n ¹				
5654-12												m j aː n ¹				
880-12												f e ¹				
983-12												h aː n ¹				
2033-12												t o ¹				
1433-12												f a ¹				
1467-12												k u ¹				
469-12												t ə m ¹				
3127-12												m a ¹				
4623-12												h a ¹				
7099-12												l j aː k ¹				
4726-12												l j aː n ¹				
10465-12												ˀb j aː n ¹				
5519-12												h ə n ¹				
5893-12												ʔ u n ¹				
2857-12												t i n ¹				
3645-12												h aː n ¹				
3032-12												v j aː n ¹				
2088-12												v j aː n ¹				
2463-12												j u ¹				
4794-12												n i ¹				
4569-12												ʔ u ŋ ¹				
4586-12												ʔ u ¹				
4552-12												n̥ a ¹				
3228-12												q o ŋ ¹				
3245-12												s a ¹				
6651-12												h aː k ¹				
6652-12												h aː n ¹				
1817-12												h aː k ¹				
1818-12												ˀb j aː k ¹				
11052-12												f u ¹				
1230-12												h aː k ¹				
3380-12												h aː k ¹				
8174-12												m ə m ¹				
8599-12												p j a m ¹				
7782-12												ȶ ai ¹				
8294-12												l i k ¹				
8514-12												h aːi ¹				
9669-12												l j a k ¹				
8531-12												ts a ¹				
7954-12												ʔ u ¹				
9968-12												s aː m ¹				
8040-12												t a ¹				
9304-12												t i ¹				
8345-12												t o ¹				
8765-12												f e ¹				
8849-12												s e ŋ ¹				
9286-12												f e ŋ ¹				
9581-12												f u ¹				
9267-12												ˀd a ¹				
8497-12												ts ə n ¹				
7602-12												h aː n ¹				
8431-12												v j aː n ¹				
10036-12												ʔ u ¹				
10019-12												ˀd a ¹				
9216-12												f e ¹				
8074-12												q a ¹				
9511-12												n̥ a ¹				
8243-12												ʔ j a m ¹				
9250-12												t a m ¹				
7568-12												s aːi ¹				
8832-12												k u ¹				
8057-12												f e ¹				
7716-12												ʔ u ¹				
9899-12												t i ¹				
7585-12												q au ¹				
8582-12												m̥ a ¹				
9097-12												ˀd a m ¹				
10125-12												s a ¹				
9460-12												f aːi ¹				
9649-12												ʔ u ¹				
9870-12												q a ¹				
8680-12												ˀd a m ¹				
7699-12												l i t ¹				
9001-12												v a ¹				
