COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
10635	ˀɣ a k ¹	ɣ a k ¹	ɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹		ɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
2723		ȵ ə n ¹				ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹				
7192				qʰ a n ¹			qʰ a n ¹									
2725				h̃ j u ¹			h̃ j u ¹									
2112	s j u ¹	kʰ j u ¹	ɕ j u ¹	kʰ j u ¹	s j u ¹	s j u ¹	kʰ j u ¹	ɕ j u ¹	ɕ j u ¹	s j u ¹	s j u ¹	s j u ¹	kʰ j u ¹	s j u ¹	kʰ j u ¹	s j u ¹
6634	ˀm a ¹	m a ¹	ˀm a ¹	m a ¹	ˀm a ¹	ˀm a ¹	m a ¹	m a ¹	m a ¹	ˀm a ¹	ˀm a ¹	ˀm a ¹	m a ¹	ˀm a ¹	ˀm a ¹	ˀm a ¹
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
5980	q u ¹	q u ¹	q u ¹		q u n ¹	q o ¹		q o ¹	q o ¹	q u ¹	q o ¹	q o n ¹	q u ¹	q u ¹	q o ¹	q o ¹
5981	l u ¹	l u ¹	l u ¹			l o ¹			l u ¹	l u ¹	l u ¹		l u ¹	l u ¹	l u ¹	l u ¹
7331	ˀn a ¹	n a ¹	ˀn a ¹	n a ¹	ˀn a ¹	ˀn a ¹	n a ¹	n a ¹	n a ¹	ˀn a ¹	ˀn a ¹	ˀn a ¹	n a ¹	ˀn a ¹	ˀn a ¹	ˀn a ¹
7348	ˀb aː ŋ ¹	m aː ŋ ¹	ⁿb aː ŋ ¹	ⁿb aː ŋ ¹	ˀb aː ŋ ¹	ˀb aː ŋ ¹	ⁿb aː ŋ ¹	ⁿb aː ŋ ¹	ⁿb aː ŋ ¹	ˀb aː ŋ ¹	ˀb aː ŋ ¹	ˀb aː ŋ ¹	m aː ŋ ¹	ˀm aː ŋ ¹	ˀb aː ŋ ¹	ˀb aː ŋ ¹
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
2568	h i k ¹			h i ¹			h i ¹			h i k ¹			s i ¹			ɕ i k ¹
4964	ˀn j a p ¹	n j a p ¹	ˀn j a p ¹	n j a p ¹			n j a p ¹	n j a p ¹	n j a p ¹	ˀn j a p ¹			n j a p ¹	ˀn j a p ¹	ˀn j a p ¹	ˀn j a p ¹
697	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹		l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹
6527	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹
2571												t i ¹	t i ¹	t i ¹		
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
4965					ʁ e p ¹	ʁ e p ¹					ɣ e p ¹	ʁ e p ¹				
5982				t u n ¹			t w ə n ¹									
4254	z a ¹		z a ¹	z a ¹				z a ¹	z a ¹	z a ¹		z a ¹		z a ¹	z a ¹	z a ¹
3568	z a n ¹	ȶʰ a n ¹	z a n ¹	z a n ¹	ts a n ¹	ts a n ¹	j a n ¹	z a n ¹	z a n ¹	z a n ¹	ts a n ¹	z a n ¹	ȶʰ ə n ¹	z a n ¹	z a n ¹	z a n ¹
4378	ˀɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹
6292	ⁿd j ə n ¹	tʰ j ə n ¹	ⁿd j ə n ¹	ⁿd j a n ¹	t i n ¹	t j ə n ¹	ⁿd j a n ¹	ⁿd j ə n ¹	ⁿd j ə n ¹	ⁿd j ə n ¹	t j ə n ¹	ⁿd i n ¹	tʰ j ə n ¹	ⁿd j ə n ¹	ⁿd j a n ¹	ⁿd j ə n ¹
3585	v aː ŋ ¹	pʰ aː ŋ ¹	v aː ŋ ¹	v w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	pʰ aː ŋ ¹	v o ŋ ¹	v w a ŋ ¹	v aː ŋ ¹
4428	ⁿd a m ¹	tʰ a m ¹	ⁿd a m ¹	ⁿd a m ¹	t a m ¹	t a m ¹	ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹	t a m ¹	ⁿd a m ¹	tʰ a m ¹	ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
5031	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹		pʰ j ai ¹	pʰ j əi ¹	pʰ j ai ¹	pʰ j ai ¹
6916	ȶʰ ə n ¹		ɕ ə n ¹	ɕ a n ¹	ȶʰ i n ¹	ȶʰ ə n ¹		ɕ ə n ¹	ɕ ə n ¹	ȶʰ ə n ¹	ȶʰ ə n ¹	ȶʰ i n ¹		ȶʰ e n ¹	ȶʰ a n ¹	ȶʰ ə n ¹
7046	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
1915	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ɣ a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹
6242	ˀd j ai ¹		ⁿd j ai ¹	ⁿd j ai ¹	ˀd j ai ¹	ˀd j ai ¹	ⁿd j ai ¹	ⁿd j ai ¹	ⁿd j ai ¹	ˀd j ai ¹	ˀd j ai ¹	ˀd j ai ¹		ˀd j əi ¹	ˀd j ai ¹	ˀd j ai ¹
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
2414					h aː n ¹	h aː n ¹					h aː n ¹					
2413		k aːi ¹										q aːi ¹				
6243		l i n ¹											l i n ¹			
7466		ɣ a t ¹	ɣ a t ¹	ɣ a t ¹	ɣ ə t ¹		ɣ a t ¹		ɣ a t ¹	ɣ a t ¹			ɣ ə t ¹	ɣ ə t ¹		ɣ ɜ t ¹
7467	ȶ ə n ¹			ȶ a n ¹	ȶ a n ¹					ȶ ə n ¹					ȶ a n ¹	
4518	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹	k u ŋ ¹
2516	s j aːu ¹	s j eu ¹	ɕ eːu ¹	ɕ j u ¹	s j eu ¹	s j eu ¹	ɕ j əu ¹	s j eu ¹	ɕ eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j au ¹	s j eu ¹
1344	ɣ aː ŋ ¹	k aː ŋ ¹	ɣ aː ŋ ¹		l aː ŋ ¹	ɣ aː ŋ ¹	ɣ a ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	l aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹		ɣ aː ŋ ¹
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
1553	q o m ¹	q o m ¹	q o m ¹		q o m ¹	q o m ¹	kʰ oi ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹
5570										ɕ a ¹			ɕ a ¹	ɕ e ¹		ɕ a ¹
6260		t au ¹	t au ¹		t au ¹	t au ¹		t au ¹	t au ¹	t au ¹	t au ¹	t au ¹		t au ¹	t au ¹	t au ¹
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
6469		ɣ u m ¹		ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ɣ u m ¹	ɣ u m ¹	ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ˀɣ ə m ¹	ɣ u m ¹	ˀɣ u m ¹	ˀɣ u m ¹	
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
5567	h j e ¹		h j a ¹	h j e ¹			h j a ¹	h j a ¹	h j a ¹						ɕ j a ¹	
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
6259	ts a n ¹			ts a n ¹			ȶ a n ¹						s a n ¹			
5569						ȶʰ a ¹					ȶʰ a ¹					
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
2447		p ui ¹											p ui ¹			
4480	ⁿb aː n ¹	p aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹	ⁿb aː n ¹
2499	ˀb j e k ¹	m j aː k ¹	ⁿb j aː k ¹	ⁿb j e k ¹	ˀb j aː k ¹	ˀb j aː k ¹	ⁿb j a k ¹	ⁿb j aː k ¹	ⁿb j aː k ¹	ˀb j aː k ¹	ˀb j aː k ¹	ˀb j aː k ¹	m j aː k ¹	ˀm j e k ¹	ˀb j a k ¹	ˀb j aː k ¹
5824	f u ¹	f u ¹	f u ¹		f u ¹			f u ¹	f u ¹	f u ¹		f u ¹	f u ¹	f u ¹	f u ¹	f u ¹
5584	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹	h o ¹
3194	ˀd aːi ¹		ⁿd aːi ¹	ⁿd aːi ¹	ˀd aːi ¹	ˀd aːi ¹	ⁿd aːi ¹	ⁿd aːi ¹	ⁿd aːi ¹	ˀd aːi ¹	ˀd aːi ¹	ˀd aːi ¹		ˀd aːi ¹	ˀd aːi ¹	ˀd aːi ¹
434	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹				pʰ a ¹
2429	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹	h oi ¹
6510	f o n ¹	f o n ¹	f aː n ¹		f aː n ¹	f aː n ¹		f aː n ¹	f aː n ¹	f aː n ¹	f aː n ¹		f aː n ¹	f o n ¹	f w a n ¹	f aː n ¹
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
5224	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹
3414	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹		h̃ j aː n ¹	h̃ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹
10619	ɕ ai ¹	ɕ ai ¹			ɕ ai ¹	ɕ ai ¹				ɕ ai ¹	ɕ ai ¹	ɕ ai ¹	ɕ ai ¹	ɕ əi ¹	ɕ ai ¹	ɕ ai ¹
435		ȶʰ o t ¹											ȶʰ o t ¹	ȶʰ o t ¹	ȶʰ o t ¹	
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
5083		h̃ w ai ¹		h̃ j ai ¹			h̃ w ai ¹	h̃ w ai ¹	h̃ w ai ¹				h̃ w ai ¹			
5826						h u ¹					h u ¹					
5825				p j a ¹			p j a ¹									
3415							h̃ w aː t ¹						h̃ w aː t ¹			
3195		l aːi ¹											l aːi ¹			
3464	kʰ a k ¹	kʰ a k ¹	kʰ a k ¹	kʰ j a k ¹	x a k ¹	x a k ¹	h j a k ¹	kʰ j a k ¹	kʰ a k ¹	kʰ a k ¹	x j a k ¹	x j a k ¹	x j a k ¹	kʰ a k ¹	kʰ a k ¹	kʰ a k ¹
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
224	t i ¹	t i ¹	t i ¹	t i ¹	t ə ¹	t ə ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	ⁿd j eu ¹	t i ¹	t i ¹		t i ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
2889	l j aːu ¹	l j eu ¹	l j aːu ¹		l j au ¹	l j eu ¹			l j eu ¹	l j aːu ¹	l j eu ¹	l j aːu ¹	l j eu ¹	l j eu ¹	l j eu ¹	l j aːu ¹
3790	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
3791	h j e ŋ ¹	h i ŋ ¹	h j e ŋ ¹	h j ə ŋ ¹			h j ə ŋ ¹	h j e ŋ ¹	h j e ŋ ¹	ɕ e ŋ ¹			h i ŋ ¹	ɕ j ə ŋ ¹	ɕ j a ŋ ¹	ɕ ɪ ŋ ¹
4411	ts u p ¹	ȶ u p ¹	ts u p ¹		ts j u p ¹	ts j u p ¹		ts u p ¹	ts u p ¹	ts u p ¹	ts j ə p ¹	ts ə p ¹	ȶ ʊ p ¹	ts u p ¹	ts u p ¹	ts u p ¹
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
10142	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	ts u ŋ ¹	t o ŋ ¹	t o ŋ ¹	ȶ u ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹
226			h j a ŋ ¹											ɕ a ŋ ¹		ɕ a ŋ ¹
225	ȶʰ i ¹	ȶʰ i ¹											ȶʰ i ¹			
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
3793					t u ¹	t u ¹					t u ¹					
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
227				ɕ i ¹			ɕ i ¹									
2890				t i ¹			t i ¹									
3792		h aːu ¹											h aːu ¹			
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
4707	ˀd j a k ¹	l j a k ¹	ⁿd j a k ¹		ˀd j a k ¹	ˀd j a k ¹		ⁿd j a k ¹	ⁿd j a k ¹	ˀd j a k ¹	ˀd j a k ¹	ˀd j a k ¹	l j a k ¹	ˀd j a k ¹	ˀd j a k ¹	
186	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹		t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
5185	ˀn a m ¹	n a m ¹	ˀn a m ¹		ˀn a m ¹	ˀn a m ¹	n au ¹	n a m ¹	n a m ¹	ˀn a m ¹	ˀn a m ¹	ˀn a m ¹	n a m ¹	ˀn a m ¹	ˀn a m ¹	ˀn a m ¹
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
5189					k a m ¹	k a m ¹										k a m ¹
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
3917													ȶʰ a ¹		ȶʰ a ¹	
3918		ɣ ə t ¹													ɣ ə t ¹	
2322													p j aːi ¹	p j aːi ¹		
4708			ɕ i ¹	ɕ i ¹			ɕ i ¹						ȶʰ i ¹			
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
3912				ts u m ¹		s u m ¹		s u m ¹	s u m ¹			s ə m ¹				
2320					t aː ŋ ¹	t aː ŋ ¹										
3915						v j au ¹					v j au ¹					
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
