COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
4914-11											m a ¹					
6175-11											ŋ a ¹					
3092-11											Ø i ŋ ¹					
1247-11											l j aː n ¹					
5620-11											Ø j u ¹					
4897-11											ʁ a ¹					
4811-11											l aː ŋ ¹					
1213-11											q aːi ¹					
11019-11											ʁ aː ŋ ¹					
11020-11											q aːi ¹					
2129-11											ʔ e p ¹					
3211-11											ŋ aː n ¹					
714-11											n o k ¹					
1729-11											q a ¹					
3679-11											m a ¹					
1054-11											m Ø Ø ¹					
7448-11											m u m ¹					
582-11											m i ¹					
4743-11											m Ø Ø n ¹					
5419-11											l j Ø n ¹					
5601-11											ˀb i n ¹					
2705-11											m o m ¹					
6381-11											ˀȵ o ŋ ¹					
1017-11											ˀb a ¹					
645-11											l u k ¹					
273-11											m Ø t ¹					
4338-11											ⁿd j a k ¹					
2533-11											k i ¹					
1089-11											kʰ u p ¹					
843-11											n a n ¹					
2787-11											m̥ a t ¹					
4462-11											ŋ u n ¹					
10918-11											Ø a n ¹					
6582-11											Ø u ¹					
2070-11											k a ¹					
3075-11											ˀȵ Ø aː k ¹					
10848-11											Ø a ¹					
2480-11											Ø ə n ¹					
2214-11											k ai ¹					
7225-11											Ø Ø t ¹					
3515-11											p j a m ¹					
2588-11											Ø ə n ¹					
2908-11											p j aː k ¹					
2393-11											ŋ a ¹					
1156-11											ŋ ai ¹					
2374-11											ⁿd a ¹					
2146-11											kʰ a ¹					
5133-11											ŋ a ŋ ¹					
4981-11											m u k ¹					
10239-11											m a ¹					
599-11											n j u t ¹					
5048-11											q o ¹					
6331-11											Ø a ¹					
290-11											Ø i n ¹					
311-11											Ø aː k ¹					
3430-11											m j a ¹					
5369-11											m j a ¹					
2749-11											ȶ Ø Ø n ¹					
2621-11											l j a p ¹					
1181-11											t a k ¹					
949-11											t j u ¹					
2839-11											t i n ¹					
861-11											l aː k ¹					
6773-11											l aː k ¹					
5739-11											l aː k ¹					
5740-11											kʰ Ø Ø t ¹					
3550-11											ɕ Ø u m ¹					
4445-11											p Ø u t ¹					
680-11											l o ŋ ¹					
817-11											ⁿd Ø n ¹					
782-11											l j aː t ¹					
10396-11											ŋ j u ¹					
4606-11											n aː n ¹					
5207-11											m a n ¹					
7280-11											Ø a ¹					
6983-11											ʔ j Ø u t ¹					
5168-11											p u ŋ ¹					
1264-11											Ø u ¹					
915-11											t u ¹					
1767-11											Ø u ŋ ¹					
10901-11											k Ø e ŋ ¹					
10867-11											Ø o ŋ ¹					
417-11											k Ø aː n ¹					
2285-11											l Ø e ¹					
11002-11											ʔ i t ¹					
6348-11											m ai ¹					
6349-11											ʁ aː n ¹					
10602-11											ˀb Ø n ¹					
5654-11											m j e n ¹					
880-11											l e ¹					
983-11											ˀȵ aː n ¹					
2033-11											t o ¹					
1433-11											ʔ j a ¹					
1467-11											Ø u k ¹					
469-11											t j u m ¹					
3127-11											m j a ¹					
4623-11											Ø a ¹					
7099-11											l j ə k ¹					
4726-11											Ø Ø e n ¹					
10465-11											ˀb aː n ¹					
5519-11											Ø Ø n ¹					
5893-11											kʰ u n ¹					
2857-11											t i n ¹					
3645-11											ʔ aː n ¹					
3032-11											ɕ j aː n ¹					
2088-11											Ø j a n ¹					
2463-11											p u ¹					
4794-11											n i ¹					
4569-11											l u ŋ ¹					
4586-11											Ø u ¹					
4552-11											p a ¹					
3228-11											q o ŋ ¹					
3245-11											j a ¹					
6651-11											l aː k ¹					
6652-11											Ø aː n ¹					
1817-11											l aː k ¹					
1818-11											ˀb j aː k ¹					
11052-11											n u ¹					
1230-11											l aː k ¹					
3380-11											Ø e k ¹					
8174-11											ʔ u m ¹					
8599-11											p j a m ¹					
7782-11											ⁿd j ai ¹					
8294-11											l Ø i k ¹					
8514-11											Ø aːi ¹					
9669-11											l j a k ¹					
8531-11											p aːi ¹					
7954-11											ʔ u k ¹					
9968-11											Ø aː m ¹					
8040-11											t a ¹					
9304-11											Ø i ¹					
8345-11											t o k ¹					
8765-11											ȶ Ø o k ¹					
8849-11											Ø Ø e ŋ ¹					
9286-11											k aː ŋ ¹					
9581-11											n Ø u n ¹					
9267-11											l Ø a ¹					
8497-11											Ø ə n ¹					
7602-11											ʔ aː p ¹					
8431-11											Ø j Ø n ¹					
10036-11											Ø u k ¹					
10019-11											l a k ¹					
9216-11											n e ¹					
8074-11											q a t ¹					
9511-11											p a n ¹					
8243-11											ʔ j a m ¹					
9250-11											t j e m ¹					
7568-11											Ø aːi ¹					
8832-11											k u ¹					
8057-11											ˀȵ e ¹					
7716-11											Ø u p ¹					
9899-11											Ø i ¹					
7585-11											kʰ au ¹					
8582-11											Ø j a ¹					
9097-11											l a m ¹					
10125-11											Ø a ¹					
9460-11											l aːi ¹					
9649-11											l Ø u t ¹					
9870-11											ŋ a p ¹					
8680-11											n a m ¹					
7699-11											ȶ i t ¹					
9001-11											ŋ a t ¹					
9494-11											t i p ¹					
7666-11											ɕ Ø Ø n ¹					
9598-11											t Ø a k ¹					
8023-11											q u m ¹					
9053-11											Ø Ø u t ¹					
10091-11											Ø Ø k ¹					
10002-11											l j aːu ¹					
7765-11											t aːu ¹					
8800-11											m e ¹					
9934-11											k a ¹					
9985-11											ʔ aːu ¹					
7850-11											t aː p ¹					
7816-11											ʔ a m ¹					
8663-11											ʔ u m ¹					
8697-11											ȶ i t ¹					
9615-11											j a n ¹					
8362-11											t Ø t ¹					
8091-11											t ai ¹					
8748-11											Ø a ¹					
22-11											ⁿd aːu ¹					
11084-11											Ø Ø aːu ¹					
7365-11											n aːi ¹					
4201-11											Ø i ¹					
5841-11											Ø a ¹					
4640-11											t a ¹					
662-11											l Ø n ¹					
384-11											ˀȵ aːu ¹					
5151-11											m e ¹					
1399-11											t o ¹					
5259-11											ʔ j Ø t ¹					
10353-11											ʔ a ¹					
10370-11											ˀȵ i ¹					
7401-11											Ø aː m ¹					
2958-11											Ø i ¹					
2770-11											ŋ o ¹					
6434-11											l j o k ¹					
6192-11											ɕ Ø Ø t ¹					
2231-11											p aː t ¹					
5116-11											ȶ u ¹					
7297-11											Ø u p ¹					
3731-11											p e k ¹					
748-11											ŋ a m ¹					
2180-11											Ø a m ¹					
4107-11											ˀȵ a m ¹					
2688-11											k Ø Ø n ¹					
616-11											k i ŋ ¹					
1898-11											Ø a k ¹					
203-11											m ai ¹					
897-11											ˀb j a ¹					
10189-11											Ø Ø e n ¹					
1592-11											Ø o k ¹					
6088-11											t j a ŋ ¹					
2975-11											ⁿd aː ŋ ¹					
6714-11											Ø u m ¹					
731-11											q a m ¹					
2722-11											j u ¹					
5637-11											h aː t ¹					
765-11											j i k ¹					
1695-11											kʰ i m ¹					
2112-11											Ø j u ¹					
6634-11											m a ¹					
7331-11											ŋ a ¹					
7348-11											ˀb aː ŋ ¹					
6527-11											t i ¹					
3568-11											Ø a n ¹					
4378-11											ʔ aːi ¹					
6292-11											ⁿd j Ø n ¹					
3585-11											Ø Ø aː ŋ ¹					
4428-11											ⁿd a m ¹					
7046-11											ɕ Ø a ŋ ¹					
1915-11											ʔ j a m ¹					
4518-11											k u ŋ ¹					
2516-11											Ø j Ø ¹					
4480-11											Ø aː n ¹					
2499-11											ˀb j aː k ¹					
5584-11											Ø o ¹					
2429-11											Ø Ø ¹					
5224-11											q aːu ¹					
3464-11											kʰ Ø a k ¹					
10142-11											t o ŋ ¹					
7159-11											Ø a n ¹					
6599-11											ŋ ai ¹					
10207-11											m u ¹					
6837-11											Ø Ø n ¹					
2654-11											Ø i ¹					
367-11											Ø Ø u k ¹					
5858-11											ŋ j a ¹					
451-11											Ø a n ¹					
5944-11											Ø aː ŋ ¹					
512-11											l j aː k ¹					
7138-11											ʔ Ø ¹					
4845-11											j a ¹					
4915-11											q aː t ¹					
5300-11											ˀb j aː n ¹					
5418-11											ȶ i Ø ¹					
1748-11											Ø i k ¹					
3532-11											t u ¹					
310-11											t e ¹					
5368-11											Ø aː ŋ ¹					
4321-11											t a p ¹					
5065-11											kʰ e ¹					
5961-11											l aː k ¹					
1450-11											t a ¹					
10430-11											Ø ə ¹					
6210-11											t Ø au ¹					
5468-11											Ø Ø n ¹					
6685-11											Ø aːu ¹					
89-11											k a ¹					
153-11											Ø u ¹					
120-11											m j u ¹					
50-11											ʔ j aːi ¹					
4947-11											Ø aː n ¹					
9165-11											Ø aː k ¹					
7919-11											t a ŋ ¹					
9765-11											Ø Ø o t ¹					
7520-11											ʔ aːu ¹					
8883-11											p o ¹					
8565-11											Ø u ŋ ¹					
8646-11											Ø a m ¹					
9686-11											t j Ø t ¹					
10108-11											ˀb j Ø t ¹					
10073-11											t a m ¹					
1536-11											l j u ¹					
9131-11											Ø aː k ¹					
8799-11											ʔ o ¹					
9721-11											t ai ¹					
8124-11											l j aː m ¹					
8448-11											l aː m ¹					
8714-11											ȶ i t ¹					
5317-11											ŋ u k ¹					
1138-11											Ø j e n ¹					
1502-11											ˀȵ i t ¹					
3109-11											Ø j a m ¹					
3334-11											l a ¹					
3840-11											ŋ aː n ¹					
3748-11											ʔ j aː k ¹					
3015-11											t i k ¹					
7262-11											h a n ¹					
10635-11											ʔ a k ¹					
697-11											l aːu ¹					
5031-11											l j ai ¹					
1553-11											q o m ¹					
224-11											t Ø i ¹					
186-11											t j a ŋ ¹					
5185-11											ŋ a m ¹					
1484-11											Ø a ¹					
1933-11											ˀȵ i ¹					
2939-11											Ø o ŋ ¹					
1000-11											p u p ¹					
2551-11											k a ŋ ¹					
1646-11											Ø u ¹					
565-11											t o ¹					
5552-11											Ø Ø a k ¹					
3159-11											Ø Ø a ¹					
5876-11											kʰ u ¹					
1299-11											Ø i m ¹					
4862-11											p aː k ¹					
1180-11											t e ¹					
6774-11											l aːi ¹					
3875-11											Ø aːi ¹					
6036-11											Ø Ø a ¹					
6398-11											l j e m ¹					
7063-11											ˀb i n ¹					
492-11											t j e m ¹					
1627-11											kʰ u ŋ ¹					
5927-11											Ø u m ¹					
3951-11											m ai ¹					
3049-11											m aː ŋ ¹					
6684-11											l aː k ¹					
1850-11											l aː k ¹					
3262-11											l aː k ¹					
8260-11											Ø j e ¹					
7551-11											Ø au ¹					
9564-11											Ø u ¹					
9443-11											Ø aːu ¹					
9545-11											Ø i p ¹					
7650-11											ȶ Ø e t ¹					
7833-11											ⁿd j a k ¹					
9148-11											ʔ j au ¹					
9036-11											ȶ a ¹					
8904-11											m a ŋ ¹					
7683-11											Ø a m ¹					
8227-11											Ø a ¹					
8616-11											ŋ a ŋ ¹					
11163-11											m a n ¹					
11130-11											m a n ¹					
7315-11											Ø a ¹					
10652-11											n i ¹					
10653-11											m aː ŋ ¹					
5241-11											t i ¹					
3398-11											ȶ o t ¹					
2357-11											Ø i ŋ ¹					
3696-11											ⁿd u ¹					
1610-11											l aː ŋ ¹					
10716-11											p aː k ¹					
5722-11											Ø aː n ¹					
3317-11											ɕ u ¹					
4142-11											h Ø t ¹					
5705-11											Ø j u p ¹					
5980-11											q u Ø ¹					
6242-11											Ø j ai ¹					
1344-11											ʔ aː ŋ ¹					
3194-11											Ø aːi ¹					
4411-11											Ø u p ¹					
7419-11											ˀȵ a ¹					
6139-11											Ø a n ¹					
6158-11											Ø j a ¹					
10295-11											ˀȵ aː ŋ ¹					
2821-11											l j aː n ¹					
3293-11											ŋ aː ŋ ¹					
4999-11											Ø Ø a ¹					
4039-11											m i t ¹					
10273-11											Ø u ¹					
4056-11											Ø Ø n ¹					
10503-11											Ø aː ŋ ¹					
10764-11											n Ø i ¹					
10765-11											ˀb j aː k ¹					
2248-11											Ø aːi ¹					
2266-11											Ø e ¹					
3713-11											Ø u ŋ ¹					
8399-11											Ø a ¹					
8922-11											q au ¹					
9426-11											ⁿd o ¹					
7936-11											ⁿd a m ¹					
7799-11											j u ¹					
9855-11											l i n ¹					
1037-11											ʁ aːi ¹					
5520-11											ⁿd j o ŋ ¹					
4124-11											Ø e ¹					
4218-11											Ø j a ¹					
6053-11											ŋ a ŋ ¹					
6916-11											Ø ə n ¹					
2446-11											p i ¹					
6469-11											ʔ u m ¹					
6510-11											Ø Ø aː n ¹					
3414-11											m̥ j aː n ¹					
2889-11											l j Ø ¹					
4707-11											Ø j a k ¹					
7418-11											q u m ¹					
5099-11											Ø aː n ¹					
401-11											n̥ o ¹					
5910-11											t i n ¹					
3351-11											t e ¹					
10482-11											j aːu ¹					
5688-11											n̥ o ¹					
4497-11											ʔ e ¹					
4998-11											Ø aːi ¹					
2341-11											q e ¹					
10884-11											Ø e ŋ ¹					
799-11											l Ø a ¹					
3765-11											ʔ e ¹					
7734-11											ʔ j aː m ¹					
7902-11											Ø aː t ¹					
8731-11											t aː p ¹					
8968-11											ʔ a n ¹					
8414-11											Ø j aː m ¹					
9738-11											Ø i t ¹					
9632-11											m̥ a ¹					
9916-11											k u n ¹					
1-11											ⁿd j u ¹					
6260-11											t au ¹					
7245-11											Ø aː k ¹					
6544-11											q u p ¹					
3500-11											q a m ¹					
1570-11											q e n ¹					
6122-11											j j u ¹					
2305-11											j Ø u t ¹					
2856-11											ʔ ai ¹					
9181-11											t i ŋ ¹					
8985-11											n̥ ai ¹					
8140-11											n̥ j a p ¹					
9115-11											ȶ Ø ¹					
8108-11											Ø Ø Ø t ¹					
7888-11											p ai ¹					
9834-11											Ø j e t ¹					
8192-11											t o m ¹					
5981-11											l u ¹					
434-11											l a ¹					
