ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP
6947	138_mosquito	mosquito	MijiNafra	Miji Nafra	suriŋdaŋ	suriŋdaŋ	s u r i ŋ d a ŋ	miji1239	27.373776	92.546071	Khobwa
6948	138_mosquito	mosquito	HrusoAkaJamiri	Hruso Aka Jamiri	səxən	səxən	s ə x ə n	hrus1242	27.184929	92.599114	Khobwa
6949	138_mosquito	mosquito	NamreiNabolang	Namrei Nabolang	sirdoŋmai	sirdoŋmai	s i r d o ŋ m a i	miji1239	27.546333	92.797975	Khobwa
6950	138_mosquito	mosquito	NamreiBisai	Namrei Bisai	sirijoŋdaŋmai	sirijoŋdaŋmai	s i r i j o ŋ d a ŋ m a i	miji1239	27.682796	92.700031	Khobwa
6951	138_mosquito	mosquito	DammaiRurang	Dammai Rurang	sirijaŋdo	sirijaŋdo	s i r i j a ŋ d o	miji1239	27.368455	92.500637	Khobwa
6952	138_mosquito	mosquito	DammaiDibin	Dammai Dibin	sərədaŋ	sərədaŋ	s ə r ə d a ŋ	miji1239	27.437363	92.531354	Khobwa
1527	139_mother	mother	MonpaKalaktang	Monpa Kalaktang	ama	ama	a m a	kala1376	27.104162	92.113017	Tshanglic	7 4 7	XBZ	AMA	4	4.A.V 4.M.C 4.A.V	1.5 1.75 0.8	ama	0	1253
1528	139_mother	mother	MonpaBalemu	Monpa Balemu	ama	ama	a m a	kala1376	26.964717	92.164581	Tshanglic	7 4 7	XBZ	AMA	1	1.A.V 1.M.C 1.A.V	1.5 1.75 0.8	ama	0	1253
1529	139_mother	mother	MonpaTomko	Monpa Tomko	ama	ama	a m a	kala1376	27.16536	92.23077	Tshanglic	7 4 7	XBZ	AMA	8	8.A.V 8.M.C 8.A.V	1.5 1.75 0.8	ama	0	1253
1530	139_mother	mother	MonpaNamsu	Monpa Namsu	ama	ama	a m a	kala1376	27.359505	92.34921	Tshanglic	7 4 7	XBZ	AMA	5	5.A.V 5.M.C 5.A.V	1.5 1.75 0.8	ama	0	1253
1531	139_mother	mother	MonpaTembang	Monpa Tembang	ama	ama	a m a	tsha1245	27.333876	92.40513	Tshanglic	7 4 7	XBZ	AMA	7	7.A.V 7.M.C 7.A.V	1.5 1.75 0.8	ama	0	1253
1532	139_mother	mother	MonpaDirangDum	Monpa Dirang Dum	ama	ama	a m a	tsha1245	27.334341	92.293734	Tshanglic	7 4 7	XBZ	AMA	3	3.A.V 3.M.C 3.A.V	1.5 1.75 0.8	ama	0	1253
1533	139_mother	mother	MonpaSangti	Monpa Sangti	ama	ama	a m a	tsha1245	27.402266	92.314934	Tshanglic	7 4 7	XBZ	AMA	6	6.A.V 6.M.C 6.A.V	1.5 1.75 0.8	ama	0	1253
1534	139_mother	mother	MonpaDirang	Monpa Dirang	ama	ama	a m a	tsha1245	27.34959	92.27914	Tshanglic	7 4 7	XBZ	AMA	2	2.A.V 2.M.C 2.A.V	1.5 1.75 0.8	ama	0	1253
1535	139_mother	mother	MonpaTawangMonastery	Monpa Tawang Monastery	ămah̥	ămah̥	ă m a h̥	dakp1242	27.586829	91.85796	Takpa
1536	139_mother	mother	MonpaZimithang	Monpa Zimithang	ama	ama	a m a	dakp1242	27.335901	92.306528	Takpa
1537	139_mother	mother	MonpaChangprong	Monpa Changprong	ama	ama	a m a	dakp1242	27.578928	91.876393	Takpa
5065	139_mother	mother	SartangKhoitam	Sartang Khoitam	ămuʔ	ămuʔ	ă m u ʔ	khoi1252	27.358518	92.438415	Khobwa
5066	139_mother	mother	ChugParchu	Chug Parchu	ama	ama	a m a	chug1252	27.420054	92.234173	Khobwa
5067	139_mother	mother	SartangDarbuA	Sartang Darbu 1	ămuʔ	ămuʔ	ă m u ʔ	sart1249	27.329171	92.358727	Khobwa
5068	139_mother	mother	LishLish	Lish Lish	ama	ama	a m a	lish1235	27.368692	92.249809	Khobwa
5069	139_mother	mother	SherdukpenRupa	Sherdukpen Rupa	ami; amu	ami	a m i	sher1256	27.203981	92.398629	Khobwa
5070	139_mother	mother	SherdukpenRupa	Sherdukpen Rupa	ami; amu	amu	a m u	sher1256	27.203981	92.398629	Khobwa
5071	139_mother	mother	SartangDarbuB	Sartang Darbu 2	amu	amu	a m u	sart1249	27.329171	92.358727	Khobwa
5072	139_mother	mother	SartangKhoina	Sartang Khoina	amo	amo	a m o	khoi1253	27.337381	92.529683	Khobwa
5073	139_mother	mother	BugunSingchung	Bugun Singchung	amua	amua	a m u a	sing1271	27.195773	92.473437	Khobwa
5074	139_mother	mother	BugunWangho	Bugun Wangho	amua	amua	a m u a	wang1301	27.231398	92.436886	Khobwa
5075	139_mother	mother	BugunBichom	Bugun Bichom	amua	amua	a m u a	bich1234	27.272159	92.574219	Khobwa
5076	139_mother	mother	BugunKaspi	Bugun Kaspi	amu	amu	a m u	kasp1234	27.204143	92.549541	Khobwa
5077	139_mother	mother	BugunNamphri	Bugun Namphri	amua	amua	a m u a	namp1239	27.196633	92.504931	Khobwa
5078	139_mother	mother	SherdukpenShergaon	Sherdukpen Shergaon	amu	amu	a m u	sher1256	27.104558	92.27076	Khobwa
7144	139_mother	mother	MijiNafra	Miji Nafra	aɲi	aɲi	a ɲ i	miji1239	27.373776	92.546071	Khobwa
7145	139_mother	mother	HrusoAkaJamiri	Hruso Aka Jamiri	aɲi	aɲi	a ɲ i	hrus1242	27.184929	92.599114	Khobwa
7146	139_mother	mother	NamreiNabolang	Namrei Nabolang	aɲe	aɲe	a ɲ e	miji1239	27.546333	92.797975	Khobwa
7147	139_mother	mother	NamreiBisai	Namrei Bisai	aɲe	aɲe	a ɲ e	miji1239	27.682796	92.700031	Khobwa
7148	139_mother	mother	DammaiRurang	Dammai Rurang	aɲi	aɲi	a ɲ i	miji1239	27.368455	92.500637	Khobwa
7149	139_mother	mother	DammaiDibin	Dammai Dibin	anai	anai	a n a i	miji1239	27.437363	92.531354	Khobwa
1538	140_mountain	mountain	MonpaKalaktang	Monpa Kalaktang	zoɾ	zoɾ	z o ɾ	kala1376	27.104162	92.113017	Tshanglic	3 7 5	AXN	SUR	4	4.S.C 4.U.V 4.R.c	2.0 1.5 0.8	zoɾ	0	1264
1539	140_mountain	mountain	MonpaBalemu	Monpa Balemu	bəɾaʔ	bəɾaʔ	b ə ɾ a ʔ	kala1376	26.964717	92.164581	Tshanglic	1 7 5 7 1	AXBYN	PERAH	1	1.P.C 1.E.V 1.R.C 1.A.V 1.H.c	2.0 1.5 1.75 1.3 0.8	bəɾaʔ	0	1262
1540	140_mountain	mountain	MonpaTomko	Monpa Tomko	zoɾ	zoɾ	z o ɾ	kala1376	27.16536	92.23077	Tshanglic	3 7 5	AXN	SUR	8	8.S.C 8.U.V 8.R.c	2.0 1.5 0.8	zoɾ	0	1264
1541	140_mountain	mountain	MonpaNamsu	Monpa Namsu	ɾiwo	ɾiwo	ɾ i w o	kala1376	27.359505	92.34921	Tshanglic	5 7 6 7	AXBZ	RIWU	5	5.R.C 5.I.V 5.W.C 5.U.V	2.0 1.5 1.75 0.8	ɾiwo	0	1265
1542	140_mountain	mountain	MonpaTembang	Monpa Tembang	ɾju	ɾju	ɾ j u	tsha1245	27.333876	92.40513	Tshanglic	5 6 7	ACX	RJY	7	7.R.C 7.J.C 7.Y.V	2.0 1.5 1.5	ɾju	0	1263
1543	140_mountain	mountain	MonpaDirangDum	Monpa Dirang Dum	ɾju	ɾju	ɾ j u	tsha1245	27.334341	92.293734	Tshanglic	5 6 7	ACX	RJY	3	3.R.C 3.J.C 3.Y.V	2.0 1.5 1.5	ɾju	0	1263
1544	140_mountain	mountain	MonpaSangti	Monpa Sangti	ɾju	ɾju	ɾ j u	tsha1245	27.402266	92.314934	Tshanglic	5 6 7	ACX	RJY	6	6.R.C 6.J.C 6.Y.V	2.0 1.5 1.5	ɾju	0	1263
1545	140_mountain	mountain	MonpaDirang	Monpa Dirang	ɾju	ɾju	ɾ j u	tsha1245	27.34959	92.27914	Tshanglic	5 6 7	ACX	RJY	2	2.R.C 2.J.C 2.Y.V	2.0 1.5 1.5	ɾju	0	1263
1546	140_mountain	mountain	MonpaTawangMonastery	Monpa Tawang Monastery	lah̥	lah̥	l a h̥	dakp1242	27.586829	91.85796	Takpa
1547	140_mountain	mountain	MonpaZimithang	Monpa Zimithang	lah̥	lah̥	l a h̥	dakp1242	27.335901	92.306528	Takpa
1548	140_mountain	mountain	MonpaChangprong	Monpa Changprong	lah̥	lah̥	l a h̥	dakp1242	27.578928	91.876393	Takpa
5079	140_mountain	mountain	SartangKhoitam	Sartang Khoitam	lu	lu	l u	khoi1252	27.358518	92.438415	Khobwa
5080	140_mountain	mountain	ChugParchu	Chug Parchu	ʃaʔ	ʃaʔ	ʃ a ʔ	chug1252	27.420054	92.234173	Khobwa
5081	140_mountain	mountain	SartangDarbuA	Sartang Darbu 1	ɾiwo	ɾiwo	ɾ i w o	sart1249	27.329171	92.358727	Khobwa
5082	140_mountain	mountain	LishLish	Lish Lish	ligɔŋ	ligɔŋ	l i g ɔ ŋ	lish1235	27.368692	92.249809	Khobwa
5083	140_mountain	mountain	SherdukpenRupa	Sherdukpen Rupa	lu	lu	l u	sher1256	27.203981	92.398629	Khobwa
5084	140_mountain	mountain	SartangDarbuB	Sartang Darbu 2	luh̥	luh̥	l u h̥	sart1249	27.329171	92.358727	Khobwa
5085	140_mountain	mountain	SartangKhoina	Sartang Khoina	lu	lu	l u	khoi1253	27.337381	92.529683	Khobwa
5086	140_mountain	mountain	BugunSingchung	Bugun Singchung	pham	pham	pʰ a m	sing1271	27.195773	92.473437	Khobwa
5087	140_mountain	mountain	BugunWangho	Bugun Wangho	pham	pham	pʰ a m	wang1301	27.231398	92.436886	Khobwa
5088	140_mountain	mountain	BugunBichom	Bugun Bichom	phuŋ	phuŋ	pʰ u ŋ	bich1234	27.272159	92.574219	Khobwa
5089	140_mountain	mountain	BugunKaspi	Bugun Kaspi	phaŋ	phaŋ	pʰ a ŋ	kasp1234	27.204143	92.549541	Khobwa
5090	140_mountain	mountain	BugunNamphri	Bugun Namphri	phaŋ	phaŋ	pʰ a ŋ	namp1239	27.196633	92.504931	Khobwa
5091	140_mountain	mountain	SherdukpenShergaon	Sherdukpen Shergaon	lu	lu	l u	sher1256	27.104558	92.27076	Khobwa
6445	140_mountain	mountain	MijiNafra	Miji Nafra	phuŋ	phuŋ	pʰ u ŋ	miji1239	27.373776	92.546071	Khobwa
6446	140_mountain	mountain	HrusoAkaJamiri	Hruso Aka Jamiri	phu	phu	pʰ u	hrus1242	27.184929	92.599114	Khobwa
6447	140_mountain	mountain	NamreiNabolang	Namrei Nabolang	poŋ	poŋ	p o ŋ	miji1239	27.546333	92.797975	Khobwa
6448	140_mountain	mountain	NamreiBisai	Namrei Bisai	poŋ	poŋ	p o ŋ	miji1239	27.682796	92.700031	Khobwa
6449	140_mountain	mountain	DammaiRurang	Dammai Rurang	poŋ	poŋ	p o ŋ	miji1239	27.368455	92.500637	Khobwa
6450	140_mountain	mountain	DammaiDibin	Dammai Dibin	phuŋ	phuŋ	pʰ u ŋ	miji1239	27.437363	92.531354	Khobwa
1549	141_mouth	mouth	MonpaKalaktang	Monpa Kalaktang	noaŋ	noaŋ	n o a ŋ	kala1376	27.104162	92.113017	Tshanglic	4 7 7 4	AXYN	NUAN	4	4.N.C 4.U.V 4.A.V 4.N.c	2.0 1.5 1.3 0.8	noaŋ	0	1271
1550	141_mouth	mouth	MonpaBalemu	Monpa Balemu	nowaŋ	nowaŋ	n o w a ŋ	kala1376	26.964717	92.164581	Tshanglic	4 7 6 7 4	AXBYN	NUWAN	1	1.N.C 1.U.V 1.W.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	nowaŋ	0	1271
1551	141_mouth	mouth	MonpaTomko	Monpa Tomko	noaŋ	noaŋ	n o a ŋ	kala1376	27.16536	92.23077	Tshanglic	4 7 7 4	AXYN	NUAN	8	8.N.C 8.U.V 8.A.V 8.N.c	2.0 1.5 1.3 0.8	noaŋ	0	1271
1552	141_mouth	mouth	MonpaNamsu	Monpa Namsu	nowaŋ	nowaŋ	n o w a ŋ	kala1376	27.359505	92.34921	Tshanglic	4 7 6 7 4	AXBYN	NUWAN	5	5.N.C 5.U.V 5.W.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 0.8	nowaŋ	0	1271
1553	141_mouth	mouth	MonpaTembang	Monpa Tembang	nowaŋ	nowaŋ	n o w a ŋ	tsha1245	27.333876	92.40513	Tshanglic	4 7 6 7 4	AXBYN	NUWAN	7	7.N.C 7.U.V 7.W.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 0.8	nowaŋ	0	1271
1554	141_mouth	mouth	MonpaDirangDum	Monpa Dirang Dum	noaŋ	noaŋ	n o a ŋ	tsha1245	27.334341	92.293734	Tshanglic	4 7 7 4	AXYN	NUAN	3	3.N.C 3.U.V 3.A.V 3.N.c	2.0 1.5 1.3 0.8	noaŋ	0	1271
1555	141_mouth	mouth	MonpaSangti	Monpa Sangti	nowaŋ	nowaŋ	n o w a ŋ	tsha1245	27.402266	92.314934	Tshanglic	4 7 6 7 4	AXBYN	NUWAN	6	6.N.C 6.U.V 6.W.C 6.A.V 6.N.c	2.0 1.5 1.75 1.3 0.8	nowaŋ	0	1271
1556	141_mouth	mouth	MonpaDirang	Monpa Dirang	nowaŋ	nowaŋ	n o w a ŋ	tsha1245	27.34959	92.27914	Tshanglic	4 7 6 7 4	AXBYN	NUWAN	2	2.N.C 2.U.V 2.W.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	nowaŋ	0	1271
1557	141_mouth	mouth	MonpaTawangMonastery	Monpa Tawang Monastery	kha	kha	kʰ a	dakp1242	27.586829	91.85796	Takpa
1558	141_mouth	mouth	MonpaZimithang	Monpa Zimithang	kha	kha	kʰ a	dakp1242	27.335901	92.306528	Takpa
1559	141_mouth	mouth	MonpaChangprong	Monpa Changprong	kha	kha	kʰ a	dakp1242	27.578928	91.876393	Takpa
5092	141_mouth	mouth	SartangKhoitam	Sartang Khoitam	tʃho	tʃho	tʃʰ o	khoi1252	27.358518	92.438415	Khobwa
5093	141_mouth	mouth	ChugParchu	Chug Parchu	khotʃu	khotʃu	kʰ o tʃ u	chug1252	27.420054	92.234173	Khobwa
5094	141_mouth	mouth	SartangDarbuA	Sartang Darbu 1	tʃutʃo	tʃutʃo	tʃ u tʃ o	sart1249	27.329171	92.358727	Khobwa
5095	141_mouth	mouth	LishLish	Lish Lish	hotʃok	hotʃok	h o tʃ o k	lish1235	27.368692	92.249809	Khobwa
5096	141_mouth	mouth	SherdukpenRupa	Sherdukpen Rupa	natʃau	natʃau	n a tʃ a u	sher1256	27.203981	92.398629	Khobwa
5097	141_mouth	mouth	SartangDarbuB	Sartang Darbu 2	tʃotʃo	tʃotʃo	tʃ o tʃ o	sart1249	27.329171	92.358727	Khobwa
5098	141_mouth	mouth	SartangKhoina	Sartang Khoina	ditʃe	ditʃe	d i tʃ e	khoi1253	27.337381	92.529683	Khobwa
5099	141_mouth	mouth	BugunSingchung	Bugun Singchung	sphun	sphun	s pʰ u n	sing1271	27.195773	92.473437	Khobwa
5100	141_mouth	mouth	BugunWangho	Bugun Wangho	ʃijam	ʃijam	ʃ i j a m	wang1301	27.231398	92.436886	Khobwa
5101	141_mouth	mouth	BugunBichom	Bugun Bichom	sem	sem	s e m	bich1234	27.272159	92.574219	Khobwa
5102	141_mouth	mouth	BugunKaspi	Bugun Kaspi	sem	sem	s e m	kasp1234	27.204143	92.549541	Khobwa
5103	141_mouth	mouth	BugunNamphri	Bugun Namphri	sem	sem	s e m	namp1239	27.196633	92.504931	Khobwa
5104	141_mouth	mouth	SherdukpenShergaon	Sherdukpen Shergaon	natʃau	natʃau	n a tʃ a u	sher1256	27.104558	92.27076	Khobwa
7007	141_mouth	mouth	MijiNafra	Miji Nafra	go	go	g o	miji1239	27.373776	92.546071	Khobwa
7008	141_mouth	mouth	HrusoAkaJamiri	Hruso Aka Jamiri	ʔə̆nzu	ʔə̆nzu	ʔ ə̆ n z u	hrus1242	27.184929	92.599114	Khobwa
7009	141_mouth	mouth	NamreiNabolang	Namrei Nabolang	ɲeləi	ɲeləi	ɲ e l ə i	miji1239	27.546333	92.797975	Khobwa
7010	141_mouth	mouth	NamreiBisai	Namrei Bisai	ɲek	ɲek	ɲ e k	miji1239	27.682796	92.700031	Khobwa
7011	141_mouth	mouth	DammaiRurang	Dammai Rurang	niwi	niwi	n i w i	miji1239	27.368455	92.500637	Khobwa
7012	141_mouth	mouth	DammaiDibin	Dammai Dibin	nui	nui	n u i	miji1239	27.437363	92.531354	Khobwa
1560	142_mud	mud	MonpaKalaktang	Monpa Kalaktang	juŋtʃaŋ	juŋtʃaŋ	j u ŋ tʃ a ŋ	kala1376	27.104162	92.113017	Tshanglic	6 7 4 1 7 4	AXMBYN	JYNTAN	4	4.J.C 4.Y.V 4.N.c 4.T.C 4.A.V 4.N.c	2.0 1.5 1.1 1.75 1.3 0.8	juŋtʃaŋ	0	1281
1561	142_mud	mud	MonpaBalemu	Monpa Balemu	iŋsaŋ	iŋsaŋ	i ŋ s a ŋ	kala1376	26.964717	92.164581	Tshanglic	7 4 3 7 4	XMBYN	INSAN	1	1.I.V 1.N.c 1.S.C 1.A.V 1.N.c	1.5 1.1 1.75 1.3 0.8	iŋsaŋ	0	1280
1562	142_mud	mud	MonpaTomko	Monpa Tomko	dʒinsan	dʒinsan	dʒ i n s a n	kala1376	27.16536	92.23077	Tshanglic	1 7 4 3 7 4	AXMBYN	TINSAN	8	8.T.C 8.I.V 8.N.c 8.S.C 8.A.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒinsan	0	1280
1563	142_mud	mud	MonpaNamsu	Monpa Namsu	sintʃaŋ	sintʃaŋ	s i n tʃ a ŋ	kala1376	27.359505	92.34921	Tshanglic	3 7 4 1 7 4	AXMBYN	SINTAN	5	5.S.C 5.I.V 5.N.c 5.T.C 5.A.V 5.N.c	2.0 1.5 1.1 1.75 1.3 0.8	sintʃaŋ	0	1280
1564	142_mud	mud	MonpaTembang	Monpa Tembang	ziŋtʃan	ziŋtʃan	z i ŋ tʃ a n	tsha1245	27.333876	92.40513	Tshanglic	3 7 4 1 7 4	AXMBYN	SINTAN	7	7.S.C 7.I.V 7.N.c 7.T.C 7.A.V 7.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ziŋtʃan	0	1280
1565	142_mud	mud	MonpaDirangDum	Monpa Dirang Dum	dʒiŋzaŋ	dʒiŋzaŋ	dʒ i ŋ z a ŋ	tsha1245	27.334341	92.293734	Tshanglic	1 7 4 3 7 4	AXMBYN	TINSAN	3	3.T.C 3.I.V 3.N.c 3.S.C 3.A.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒiŋzaŋ	0	1280
1566	142_mud	mud	MonpaSangti	Monpa Sangti	dʒiŋzaŋ	dʒiŋzaŋ	dʒ i ŋ z a ŋ	tsha1245	27.402266	92.314934	Tshanglic	1 7 4 3 7 4	AXMBYN	TINSAN	6	6.T.C 6.I.V 6.N.c 6.S.C 6.A.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒiŋzaŋ	0	1280
1567	142_mud	mud	MonpaDirang	Monpa Dirang	dʒiŋzaŋ	dʒiŋzaŋ	dʒ i ŋ z a ŋ	tsha1245	27.34959	92.27914	Tshanglic	1 7 4 3 7 4	AXMBYN	TINSAN	2	2.T.C 2.I.V 2.N.c 2.S.C 2.A.V 2.N.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒiŋzaŋ	0	1280
1568	142_mud	mud	MonpaTawangMonastery	Monpa Tawang Monastery	ʃimzaŋ	ʃimzaŋ	ʃ i m z a ŋ	dakp1242	27.586829	91.85796	Takpa
1569	142_mud	mud	MonpaZimithang	Monpa Zimithang	dʒinsan	dʒinsan	dʒ i n s a n	dakp1242	27.335901	92.306528	Takpa
1570	142_mud	mud	MonpaChangprong	Monpa Changprong	sintʃaŋ	sintʃaŋ	s i n tʃ a ŋ	dakp1242	27.578928	91.876393	Takpa
5105	142_mud	mud	SartangKhoitam	Sartang Khoitam	kutʃuŋ	kutʃuŋ	k u tʃ u ŋ	khoi1252	27.358518	92.438415	Khobwa
5106	142_mud	mud	ChugParchu	Chug Parchu	khatʃham	khatʃham	kʰ a tʃʰ a m	chug1252	27.420054	92.234173	Khobwa
5107	142_mud	mud	SartangDarbuA	Sartang Darbu 1	kə̆tʃuŋ	kə̆tʃuŋ	k ə̆ tʃ u ŋ	sart1249	27.329171	92.358727	Khobwa
5108	142_mud	mud	LishLish	Lish Lish	khatʃam	khatʃam	kʰ a tʃ a m	lish1235	27.368692	92.249809	Khobwa
5109	142_mud	mud	SherdukpenRupa	Sherdukpen Rupa	gutʃuŋ	gutʃuŋ	g u tʃ u ŋ	sher1256	27.203981	92.398629	Khobwa
5110	142_mud	mud	SartangDarbuB	Sartang Darbu 2	kutʃuŋ	kutʃuŋ	k u tʃ u ŋ	sart1249	27.329171	92.358727	Khobwa
5111	142_mud	mud	SartangKhoina	Sartang Khoina	gatʃi	gatʃi	g a tʃ i	khoi1253	27.337381	92.529683	Khobwa
5112	142_mud	mud	BugunSingchung	Bugun Singchung	ɲijakhərə	ɲijakhərə	ɲ i j a kʰ ə r ə	sing1271	27.195773	92.473437	Khobwa
5113	142_mud	mud	BugunWangho	Bugun Wangho	khaʃoŋ; kalija	khaʃoŋ	kʰ a ʃ o ŋ	wang1301	27.231398	92.436886	Khobwa
5114	142_mud	mud	BugunWangho	Bugun Wangho	khaʃoŋ; kalija	kalija	k a l i j a	wang1301	27.231398	92.436886	Khobwa
5115	142_mud	mud	BugunBichom	Bugun Bichom	ɲijakləja	ɲijakləja	ɲ i j a k l ə j a	bich1234	27.272159	92.574219	Khobwa
5116	142_mud	mud	BugunKaspi	Bugun Kaspi	kalija	kalija	k a l i j a	kasp1234	27.204143	92.549541	Khobwa
5117	142_mud	mud	BugunNamphri	Bugun Namphri	khale	khale	kʰ a l e	namp1239	27.196633	92.504931	Khobwa
5118	142_mud	mud	SherdukpenShergaon	Sherdukpen Shergaon	gotʃuŋ	gotʃuŋ	g o tʃ u ŋ	sher1256	27.104558	92.27076	Khobwa
6463	142_mud	mud	MijiNafra	Miji Nafra	nagdʒu	nagdʒu	n a g dʒ u	miji1239	27.373776	92.546071	Khobwa
6464	142_mud	mud	HrusoAkaJamiri	Hruso Aka Jamiri	nogzə	nogzə	n o g z ə	hrus1242	27.184929	92.599114	Khobwa
6465	142_mud	mud	NamreiNabolang	Namrei Nabolang	nagdʒu	nagdʒu	n a g dʒ u	miji1239	27.546333	92.797975	Khobwa
6466	142_mud	mud	NamreiBisai	Namrei Bisai	nakhədʒo	nakhədʒo	n a kʰ ə dʒ o	miji1239	27.682796	92.700031	Khobwa
6467	142_mud	mud	DammaiRurang	Dammai Rurang	nagdʒu	nagdʒu	n a g dʒ u	miji1239	27.368455	92.500637	Khobwa
6468	142_mud	mud	DammaiDibin	Dammai Dibin	nakdʒo	nakdʒo	n a k dʒ o	miji1239	27.437363	92.531354	Khobwa
1571	143_name	name	MonpaKalaktang	Monpa Kalaktang	min	min	m i n	kala1376	27.104162	92.113017	Tshanglic	4 7 4	AXN	MIN	4	4.M.C 4.I.V 4.N.c	2.0 1.5 0.8	min	0	1289
1572	143_name	name	MonpaBalemu	Monpa Balemu	miŋ	miŋ	m i ŋ	kala1376	26.964717	92.164581	Tshanglic	4 7 4	AXN	MIN	1	1.M.C 1.I.V 1.N.c	2.0 1.5 0.8	miŋ	1	1289
1573	143_name	name	MonpaTomko	Monpa Tomko	miŋ	miŋ	m i ŋ	kala1376	27.16536	92.23077	Tshanglic	4 7 4	AXN	MIN	8	8.M.C 8.I.V 8.N.c	2.0 1.5 0.8	miŋ	1	1289
1574	143_name	name	MonpaNamsu	Monpa Namsu	miŋ	miŋ	m i ŋ	kala1376	27.359505	92.34921	Tshanglic	4 7 4	AXN	MIN	5	5.M.C 5.I.V 5.N.c	2.0 1.5 0.8	miŋ	1	1289
1575	143_name	name	MonpaTembang	Monpa Tembang	miŋ	miŋ	m i ŋ	tsha1245	27.333876	92.40513	Tshanglic	4 7 4	AXN	MIN	7	7.M.C 7.I.V 7.N.c	2.0 1.5 0.8	miŋ	1	1289
1576	143_name	name	MonpaDirangDum	Monpa Dirang Dum	min	min	m i n	tsha1245	27.334341	92.293734	Tshanglic	4 7 4	AXN	MIN	3	3.M.C 3.I.V 3.N.c	2.0 1.5 0.8	min	0	1289
1577	143_name	name	MonpaSangti	Monpa Sangti	miŋ	miŋ	m i ŋ	tsha1245	27.402266	92.314934	Tshanglic	4 7 4	AXN	MIN	6	6.M.C 6.I.V 6.N.c	2.0 1.5 0.8	miŋ	1	1289
1578	143_name	name	MonpaDirang	Monpa Dirang	miŋ	miŋ	m i ŋ	tsha1245	27.34959	92.27914	Tshanglic	4 7 4	AXN	MIN	2	2.M.C 2.I.V 2.N.c	2.0 1.5 0.8	miŋ	1	1289
1579	143_name	name	MonpaTawangMonastery	Monpa Tawang Monastery	meŋ	meŋ	m e ŋ	dakp1242	27.586829	91.85796	Takpa
1580	143_name	name	MonpaZimithang	Monpa Zimithang	meŋ	meŋ	m e ŋ	dakp1242	27.335901	92.306528	Takpa
1581	143_name	name	MonpaChangprong	Monpa Changprong	meŋ	meŋ	m e ŋ	dakp1242	27.578928	91.876393	Takpa
5119	143_name	name	SartangKhoitam	Sartang Khoitam	adʒen	adʒen	a dʒ e n	khoi1252	27.358518	92.438415	Khobwa
5120	143_name	name	ChugParchu	Chug Parchu	biŋ	biŋ	b i ŋ	chug1252	27.420054	92.234173	Khobwa
5121	143_name	name	SartangDarbuA	Sartang Darbu 1	ădʒeŋ	ădʒeŋ	ă dʒ e ŋ	sart1249	27.329171	92.358727	Khobwa
5122	143_name	name	LishLish	Lish Lish	biŋ	biŋ	b i ŋ	lish1235	27.368692	92.249809	Khobwa
5123	143_name	name	SherdukpenRupa	Sherdukpen Rupa	adʒen	adʒen	a dʒ e n	sher1256	27.203981	92.398629	Khobwa
5124	143_name	name	SartangDarbuB	Sartang Darbu 2	adʒen	adʒen	a dʒ e n	sart1249	27.329171	92.358727	Khobwa
5125	143_name	name	SartangKhoina	Sartang Khoina	ădʒeŋ	ădʒeŋ	ă dʒ e ŋ	khoi1253	27.337381	92.529683	Khobwa
5126	143_name	name	BugunSingchung	Bugun Singchung	ebeŋ	ebeŋ	e b e ŋ	sing1271	27.195773	92.473437	Khobwa
5127	143_name	name	BugunWangho	Bugun Wangho	ebeŋ	ebeŋ	e b e ŋ	wang1301	27.231398	92.436886	Khobwa
5128	143_name	name	BugunBichom	Bugun Bichom	ebeŋ	ebeŋ	e b e ŋ	bich1234	27.272159	92.574219	Khobwa
5129	143_name	name	BugunKaspi	Bugun Kaspi	ebeŋ; mbeŋ	ebeŋ	e b e ŋ	kasp1234	27.204143	92.549541	Khobwa
5130	143_name	name	BugunKaspi	Bugun Kaspi	ebeŋ; mbeŋ	mbeŋ	m b e ŋ	kasp1234	27.204143	92.549541	Khobwa
5131	143_name	name	BugunNamphri	Bugun Namphri	ebeŋ	ebeŋ	e b e ŋ	namp1239	27.196633	92.504931	Khobwa
5132	143_name	name	SherdukpenShergaon	Sherdukpen Shergaon	ădʒeŋ	ădʒeŋ	ă dʒ e ŋ	sher1256	27.104558	92.27076	Khobwa
7205	143_name	name	MijiNafra	Miji Nafra	mə̃rn	mə̃rn	m ə̃ r n	miji1239	27.373776	92.546071	Khobwa
